":START_ID",":END_ID","relation",":TYPE"
"處置動作 (Action): 4.版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","a4c86e172162e24bd229adfca0bd3e819948e83ae69672889c6db6224c45f1eb","has_concept","Concept"
"處置動作 (Action): 4.版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","8dd6671bd836f50b84db4038ed9bb9bab7eb23a5de450fb26521862144799acd","has_concept","Concept"
"處置動作 (Action): 4.版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","ca7f8179ccbb115dfed69f0553a872b6a8912e814c6b095af7a2f2c216539e17","has_concept","Concept"
"處置動作 (Action): 5.問題追蹤：無","498df2ecae86fcf91cd7c466074c7b4fef05a86b6845bdedb81253dc6a596f1b","has_concept","Concept"
"處置動作 (Action): 5.問題追蹤：無","60be31412c03a2420cab0d6fe755dc2139d85c90e9a4ef7892151daa04c06292","has_concept","Concept"
"處置動作 (Action): 5.問題追蹤：無","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"處置動作 (Action): 5.問題追蹤：無","dbd581fdbb85696c1b3307d1e2446255f6dd13867087aee8a8b5d7ce37cb828d","has_concept","Concept"
"處置動作 (Action): 5.問題追蹤：無","1e2ec2fc28f8095534b48a8d143157bded018a19015f0f47c77ca87982a0e183","has_concept","Concept"
"處理工程師為 A人員 進行維護工作","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"處理工程師為 A人員 進行維護工作","64704a8008e16b8fcd34dade48159e4a08917b0cf886d281337bbbdbe7788048","has_concept","Concept"
"處理工程師為 A人員 進行維護工作","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"處理工程師為 A人員 進行維護工作","3d7d52e8646dc0c19e0c20d2751ba7e5e7b46645268010b60930a702d197f561","has_concept","Concept"
"處理工程師為 A人員 進行維護工作","498df2ecae86fcf91cd7c466074c7b4fef05a86b6845bdedb81253dc6a596f1b","has_concept","Concept"
"處理工程師","75fdb2818419ddee80af93c7e162d7c8eb4b7fd56daf74777d583c1788f6fcea","has_concept","Concept"
"處理工程師","0d1b30219cb5a44baa464a6f0fcb83bacfdd8b4498eda2c254799e6d2a20b3cb","has_concept","Concept"
"處理工程師","68443b7957e2babd69ca53157eafa951ae4eb688dc413963f9318d5ab3276290","has_concept","Concept"
"處理工程師","444ccf30034e058e5c9dc42bd34ca09b5e85b50200a140e98d9aedfed8f9c163","has_concept","Concept"
"建議擴充 -授權量 : 375 GB -平均授權使用量 : 1276GB","961230d415edc5f936fee8d7542890f3dca0317995c9ba354542e2244f365600","has_concept","Concept"
"建議擴充 -授權量 : 375 GB -平均授權使用量 : 1276GB","af0eb4cf4074e41b9c72e21226d78a8998bcc7ad9721cb880aca633d6c56dd12","has_concept","Concept"
"建議擴充 -授權量 : 375 GB -平均授權使用量 : 1276GB","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"建議擴充 -授權量 : 375 GB -平均授權使用量 : 1276GB","279708d8f6facb935aeea1c67fb0d7fe63c41ccfedd7fa4905365b2d09813590","has_concept","Concept"
"建議擴充 -授權量 : 375 GB -平均授權使用量 : 1276GB","0b893e18cf48e39da90f7fee252f03ba3cb0a7466318380a8ff30addbc78ab57","has_concept","Concept"
"版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","05993b70fb3cfe8764221b15f8aaa151022da09204d138ef3928275c2bc795f8","has_concept","Concept"
"版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","72e7a9afc3f54882c234570c28dbef421a3add4baf056a49bdd1fe322881b1f9","has_concept","Concept"
"版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","a4c86e172162e24bd229adfca0bd3e819948e83ae69672889c6db6224c45f1eb","has_concept","Concept"
"版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","ca7f8179ccbb115dfed69f0553a872b6a8912e814c6b095af7a2f2c216539e17","has_concept","Concept"
"版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14","af3c5c7c0263fa1ecd6c676082b4d4a2e773d96468a5d6517e85b97f00b9911f","has_concept","Concept"
"時間為2026/01/07 13:30 至 2026/01/07 17:30","f40d2ba40494c39d90e673688bbd1c5242ab60ccd87288cc180d5cad489844d9","has_concept","Concept"
"時間為2026/01/07 13:30 至 2026/01/07 17:30","e8289c0ca8f40177dd860b6bc7635be1483d86f261dad35b4e1eaaf696fb0655","has_concept","Concept"
"時間為2026/01/07 13:30 至 2026/01/07 17:30","982cc6866de55546deff0dc64ab76285d4b8412fefba09aba364877c3e161856","has_concept","Concept"
"C人員","75fdb2818419ddee80af93c7e162d7c8eb4b7fd56daf74777d583c1788f6fcea","has_concept","Concept"
"C人員","ce1bcf7dce13915aecbd6e834bc2b0f5ab40a93824dc47e5771566985027f018","has_concept","Concept"
"C人員","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"C人員","68443b7957e2babd69ca53157eafa951ae4eb688dc413963f9318d5ab3276290","has_concept","Concept"
"Splunk","e1570abbf8ae7a0e7761be1ee9df7e697d2f4c0998f0bed5e6e5048c46974852","has_concept","Concept"
"Splunk","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"Splunk","3f4ef22bfa6c4a49091215c2f09b929a97d51186fd636650932f1e07dbf43440","has_concept","Concept"
"Splunk","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"Splunk","202aecc7238dc4251577160d4d471345a8cdad1f8bbb99bd73a81501f2244924","has_concept","Concept"
"動作","1793a338d883c3174628bda41de1c40a8956e795406ae9749865b818f1b40784","has_concept","Concept"
"動作","4f66e9989a536412978c1ac7f402b22bc87c717969aa896f23713be93024762a","has_concept","Concept"
"動作","81b0d7dad2aa7b959555fb29b3ca596c3a7b4b917ed020ba86bbb13b425493d0","has_concept","Concept"
"A部門","a5f43f2cde6479130ad4828dc56e1412c840be7d957070b7a9e08002fb7a3780","has_concept","Concept"
"A部門","6cffce8e22f4f081365768ceb83c6e0adfa99a243a0343f2dc51140e152139d6","has_concept","Concept"
"A部門","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"A部門","e6083588da3252c0b37501e61ae047082cb91171fac07e9b68d219f9e9d9f786","has_concept","Concept"
"Maintainer帳號權限確認","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"Maintainer帳號權限確認","0fd90a2b1c8843af19b9cad93e0bf5f6e10e760dcc1bc1762454a0560af66888","has_concept","Concept"
"Maintainer帳號權限確認","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"服務正確，並再次執行健康檢查確認系統功能正常","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"服務正確，並再次執行健康檢查確認系統功能正常","50b797d0f544bbd655456854362e8e920c72e2359fa03c1005efee9cbe7702c4","has_concept","Concept"
"服務正確，並再次執行健康檢查確認系統功能正常","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"服務正確，並再次執行健康檢查確認系統功能正常","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"服務正確，並再次執行健康檢查確認系統功能正常","f85b5d9a35c23892a7ca45cdff353baf28a7d97cae3a57dc8473786a76f83a5a","has_concept","Concept"
"報告","17da04534e8f63b64ad9f484b38d2a9cd9bc8a6c8e90bd78957c999c6370bff1","has_concept","Concept"
"報告","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"報告","774ea1f02ebdbea3d8e825b393a25f7e225902c905e9666a8b87f81b3c0844aa","has_concept","Concept"
"B部门同事","7736d636a86137f0c99b4043349d122631d085e5f65401935b906dc5c4a01d6e","has_concept","Concept"
"B部门同事","ce1bcf7dce13915aecbd6e834bc2b0f5ab40a93824dc47e5771566985027f018","has_concept","Concept"
"B部门同事","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"需使用API的IP申請單","2a13c3ce8bd47e0b9567296dac054776f509bcdc4c6d667ebd0a82075144662d","has_concept","Concept"
"需使用API的IP申請單","c6465f8f5f2980472c8aa61951c863b452856e4ef8d85d2fce9440456d6dd66d","has_concept","Concept"
"需使用API的IP申請單","8afd1155aa16224561ddacbd54bb7f0355380b1f59839574eef0e072caf594f5","has_concept","Concept"
"SH KVstore引擎","464d1052b4977b6522a8d72f07bd27445583e9dec24d018f52a34df5359e8de5","has_concept","Concept"
"SH KVstore引擎","f85b5d9a35c23892a7ca45cdff353baf28a7d97cae3a57dc8473786a76f83a5a","has_concept","Concept"
"SH KVstore引擎","a32fe3d9f7471a29f9b1a8f0f72c77c874508e4681a4b7eef616a24758c7d010","has_concept","Concept"
"SH KVstore引擎","57a498bd8b4557e41cb00d442c4029d7bd79830f5f2205b623bf313a6782297f","has_concept","Concept"
"SH KVstore引擎","3f4ef22bfa6c4a49091215c2f09b929a97d51186fd636650932f1e07dbf43440","has_concept","Concept"
"進行中","4571faab4338f717501abab5c86b6ffd73a9e1f665840a342d58e8dbdeb2ac95","has_concept","Concept"
"進行中","33851bdc4608da7542753e9edf1dc2e95d670ff864e26a1f3353279b2b0ef8c5","has_concept","Concept"
"進行中","da67d59d2bcd17a5f1d11293e51917c3fc017921bdd39a0d0d7920114ab1407f","has_concept","Concept"
"splunk LDAP","703123ef81204d554bad89571733095804ac7243388027c50cee266157f18e4b","has_concept","Concept"
"splunk LDAP","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"splunk LDAP","7d3382a4999d702ef57c0d31b96afc55e9c1237e6e08848f0678e553487ae4e7","has_concept","Concept"
"已完成驗證","b3bd7d46f27ea2c1dcad13013c4c0ca121fb31b208c899ad6b45c4991185dd4d","has_concept","Concept"
"已完成驗證","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"已完成驗證","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"Maintainer帳號權限確認 已確認角色能力可符合日常工作使用。","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"Maintainer帳號權限確認 已確認角色能力可符合日常工作使用。","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"Maintainer帳號權限確認 已確認角色能力可符合日常工作使用。","0fd90a2b1c8843af19b9cad93e0bf5f6e10e760dcc1bc1762454a0560af66888","has_concept","Concept"
"Maintainer帳號權限確認 已確認角色能力可符合日常工作使用。","38eaa13c4ec880907407ed049b369edeb502dcdecab886a9969118a4d2ebbd5d","has_concept","Concept"
"Maintainer帳號權限確認 已確認角色能力可符合日常工作使用。","e031eca2bd9a3cad8bd0b29059dc022e02bfa76c54814e3ff52a77d5cbbd8fed","has_concept","Concept"
"DEP02移轉後服務確認 已確認服務正確，並再次執行健康檢查確認系統功能正常。","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"DEP02移轉後服務確認 已確認服務正確，並再次執行健康檢查確認系統功能正常。","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"DEP02移轉後服務確認 已確認服務正確，並再次執行健康檢查確認系統功能正常。","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"DEP02移轉後服務確認 已確認服務正確，並再次執行健康檢查確認系統功能正常。","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"DEP02移轉後服務確認 已確認服務正確，並再次執行健康檢查確認系統功能正常。","4f1c09cdbe7ae35390bda16768beff48361e6b622acdfa0f3b4551414d1381be","has_concept","Concept"
"Splunk每週onsite 處置動作","926c17a61abc96142d1bfc6db153803cf70ee0b6337d16454aaac2a7059517a7","has_concept","Concept"
"Splunk每週onsite 處置動作","224c540118f34355550f8ce2f41be6cae5bfff0a6ff61429e7ec994886641a27","has_concept","Concept"
"Splunk每週onsite 處置動作","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"Splunk每週onsite 處置動作","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"Splunk每週onsite 處置動作","421a29de2a6927b241c9fb3afb0c2466f6a81c8d67b7041978272743a34ce758","has_concept","Concept"
"FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","bda5241e4d362a44dbc90078fb399c8dd4fa5fdddc38086eb0d594331b94ce7b","has_concept","Concept"
"FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","df13d145e488af4e9d9ef97992bc2097e45e7a7abdd8007c2c95461741a5b509","has_concept","Concept"
"FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","e4bd5601ab024ee3804e89681d5466167dbbade0f3bd0db8441eead63ae6c557","has_concept","Concept"
"FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","5e26084b84a335ba55fc72dc2551effaa8c212069ea4fa45e79bde8daa3e343c","has_concept","Concept"
"FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","94571731bb93af7cd711ee2246c1bd3803b883d6d842f28c42712a1a6fa05883","has_concept","Concept"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","ce85770b5dc21d73996912db99a01607582902c1985d2ef8f7d514b998a4769b","has_concept","Concept"
"DEP02移轉後服務確認 已確已確認服務正確，並再次執行健康檢查確認系統功能正常。","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"DEP02移轉後服務確認 已確已確認服務正確，並再次執行健康檢查確認系統功能正常。","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"DEP02移轉後服務確認 已確已確認服務正確，並再次執行健康檢查確認系統功能正常。","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"DEP02移轉後服務確認 已確已確認服務正確，並再次執行健康檢查確認系統功能正常。","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"DEP02移轉後服務確認 已確已確認服務正確，並再次執行健康檢查確認系統功能正常。","1267c4cd0a32ec1a30a13e9f09d46b09a79185b3464f1be4026f7fc693e79d18","has_concept","Concept"
"B部門 1.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","bda5241e4d362a44dbc90078fb399c8dd4fa5fdddc38086eb0d594331b94ce7b","has_concept","Concept"
"B部門 1.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"B部門 1.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"B部門 1.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","e4bd5601ab024ee3804e89681d5466167dbbade0f3bd0db8441eead63ae6c557","has_concept","Concept"
"B部門 1.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"Splunk LDAP驗證設定 已完成splunk LDAP驗證設定","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"Splunk LDAP驗證設定 已完成splunk LDAP驗證設定","703123ef81204d554bad89571733095804ac7243388027c50cee266157f18e4b","has_concept","Concept"
"Splunk LDAP驗證設定 已完成splunk LDAP驗證設定","7d3382a4999d702ef57c0d31b96afc55e9c1237e6e08848f0678e553487ae4e7","has_concept","Concept"
"Splunk LDAP驗證設定 已完成splunk LDAP驗證設定","71c54d7c653d3aa2d2c9e80b5685d9adf70cd2b2f4192e61ccb19caf483addea","has_concept","Concept"
"Splunk LDAP驗證設定 已完成splunk LDAP驗證設定","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"PA報表寄送異常檢查 已確認splunk有寄出報告並記錄於cim_modactions索引中，目前以請A同事向IT部門確認exchange是否有收到splunk報告。","9f61dc262b705876b4bc2c63b32040032dac36130dfe9bcec0c6caee289b57fb","has_concept","Concept"
"PA報表寄送異常檢查 已確認splunk有寄出報告並記錄於cim_modactions索引中，目前以請A同事向IT部門確認exchange是否有收到splunk報告。","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"PA報表寄送異常檢查 已確認splunk有寄出報告並記錄於cim_modactions索引中，目前以請A同事向IT部門確認exchange是否有收到splunk報告。","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"PA報表寄送異常檢查 已確認splunk有寄出報告並記錄於cim_modactions索引中，目前以請A同事向IT部門確認exchange是否有收到splunk報告。","912d893f3ae1547a25d06b2c256ee2f9532ea25538f36bb5bda620be8c021dc9","has_concept","Concept"
"PA報表寄送異常檢查 已確認splunk有寄出報告並記錄於cim_modactions索引中，目前以請A同事向IT部門確認exchange是否有收到splunk報告。","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"A人员, C人员为B客户进行维护","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"A人员, C人员为B客户进行维护","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"A人员, C人员为B客户进行维护","498df2ecae86fcf91cd7c466074c7b4fef05a86b6845bdedb81253dc6a596f1b","has_concept","Concept"
"A人员, C人员为B客户进行维护","47fc63a4daac3bc7616cc35bc727d5d6125359367468616bf472903a8ff9a1c5","has_concept","Concept"
"A人员, C人员为B客户进行维护","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"A人员","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"A人员","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
